composition,income,cum_sum,perc_sum
"2 adults, 1 child",18615,805,0.06
"2 adults, 1 child",18940,820,0.07
"2 adults, 1 child",18940,829,0.07
"2 adults, 1 child",19856,840,0.07
"2 adults, 1 child",20097,869,0.07
"2 adults, 1 child",20191,877,0.07
"2 adults, 1 child",20202,884,0.08
"2 adults, 1 child",20273,894,0.08
"2 adults, 1 child",20708,923,0.08
"2 adults, 1 child",20708,939,0.08
"2 adults, 1 child",21433,963,0.08
"2 adults, 1 child",21447,980,0.08
"2 adults, 1 child",21500,995,0.09
"2 adults, 1 child",21615,1023,0.09
"2 adults, 1 child",21733,1040,0.09
"2 adults, 1 child",21800,1044,0.09
"2 adults, 1 child",21847,1051,0.09
"2 adults, 1 child",22517,1089,0.09
"2 adults, 1 child",22779,1093,0.1
"2 adults, 1 child",22833,1108,0.1
"2 adults, 1 child",22959,1184,0.1
"2 adults, 1 child",23490,1226,0.1
"2 adults, 1 child",23815,1320,0.1
"2 adults, 1 child",24000,1337,0.1
"2 adults, 1 child",24001,1351,0.11
"2 adults, 1 child",24229,1358,0.11
"2 adults, 1 child",24332,1376,0.11
"2 adults, 1 child",24436,1394,0.11
"2 adults, 1 child",24600,1405,0.11
"2 adults, 1 child",24850,1415,0.11
"2 adults, 1 child",24850,1442,0.12
"2 adults, 1 child",24850,1467,0.12
"2 adults, 1 child",24850,1497,0.12
"2 adults, 1 child",25000,1508,0.12
"2 adults, 1 child",25000,1524,0.12
"2 adults, 1 child",25253,1539,0.12
"2 adults, 1 child",25253,1549,0.13
"2 adults, 1 child",25635,1564,0.13
"2 adults, 1 child",26305,1573,0.13
"2 adults, 1 child",26889,1585,0.13
"2 adults, 1 child",27000,1600,0.13
"2 adults, 1 child",27303,1681,0.13
"2 adults, 1 child",27357,1693,0.14
"2 adults, 1 child",27542,1712,0.14
"2 adults, 1 child",27575,1726,0.14
"2 adults, 1 child",27716,1743,0.14
"2 adults, 1 child",28000,1796,0.14
"2 adults, 1 child",28233,1808,0.15
"2 adults, 1 child",28300,1819,0.15
"2 adults, 1 child",28936,1827,0.15
"2 adults, 1 child",28957,1842,0.15
"2 adults, 1 child",28992,1858,0.15
"2 adults, 1 child",29311,1915,0.15
"2 adults, 1 child",29578,1947,0.16
"2 adults, 1 child",29618,2011,0.16
"2 adults, 1 child",30000,2023,0.16
"2 adults, 1 child",30000,2032,0.16
"2 adults, 1 child",30000,2040,0.16
"2 adults, 1 child",30234,2046,0.16
"2 adults, 1 child",30639,2114,0.17
"2 adults, 1 child",30752,2127,0.17
"2 adults, 1 child",31000,2137,0.17
"2 adults, 1 child",31062,2154,0.17
"2 adults, 1 child",31062,2214,0.17
"2 adults, 1 child",31336,2226,0.17
"2 adults, 1 child",31865,2242,0.18
"2 adults, 1 child",32069,2254,0.18
"2 adults, 1 child",32200,2260,0.18
"2 adults, 1 child",32500,2272,0.18
"2 adults, 1 child",32500,2282,0.18
"2 adults, 1 child",33000,2293,0.18
"2 adults, 1 child",33145,2328,0.19
"2 adults, 1 child",33715,2358,0.19
"2 adults, 1 child",34000,2375,0.19
"2 adults, 1 child",34000,2388,0.19
"2 adults, 1 child",34128,2403,0.19
"2 adults, 1 child",34169,2416,0.19
"2 adults, 1 child",34418,2456,0.2
"2 adults, 1 child",34878,2464,0.2
"2 adults, 1 child",34893,2473,0.2
"2 adults, 1 child",35000,2485,0.2
"2 adults, 1 child",35162,2502,0.2
"2 adults, 1 child",35746,2529,0.2
"2 adults, 1 child",35746,2535,0.21
"2 adults, 1 child",35775,2555,0.21
"2 adults, 1 child",35775,2569,0.21
"2 adults, 1 child",35775,2581,0.21
"2 adults, 1 child",35825,2597,0.21
"2 adults, 1 child",36197,2611,0.22
"2 adults, 1 child",36343,2621,0.22
"2 adults, 1 child",36722,2651,0.22
"2 adults, 1 child",36827,2665,0.22
"2 adults, 1 child",37000,2677,0.22
"2 adults, 1 child",37000,2702,0.22
"2 adults, 1 child",37200,2712,0.23
"2 adults, 1 child",37500,2737,0.23
"2 adults, 1 child",37564,2759,0.23
"2 adults, 1 child",37788,2774,0.23
"2 adults, 1 child",38265,2787,0.23
"2 adults, 1 child",38299,2799,0.23
"2 adults, 1 child",38401,2819,0.24
"2 adults, 1 child",38700,2865,0.24
"2 adults, 1 child",38700,2876,0.24
"2 adults, 1 child",39128,2898,0.24
"2 adults, 1 child",39299,2905,0.24
"2 adults, 1 child",39320,2912,0.24
"2 adults, 1 child",39346,2948,0.25
"2 adults, 1 child",39400,2960,0.25
"2 adults, 1 child",39500,2997,0.25
"2 adults, 1 child",39631,3017,0.25
"2 adults, 1 child",39774,3029,0.25
"2 adults, 1 child",39879,3050,0.25
"2 adults, 1 child",39967,3059,0.26
"2 adults, 1 child",40333,3098,0.26
"2 adults, 1 child",40800,3113,0.26
"2 adults, 1 child",40852,3151,0.26
"2 adults, 1 child",40852,3172,0.26
"2 adults, 1 child",41000,3191,0.26
"2 adults, 1 child",41000,3203,0.27
"2 adults, 1 child",41417,3222,0.27
"2 adults, 1 child",42088,3236,0.27
"2 adults, 1 child",42384,3269,0.27
"2 adults, 1 child",42452,3304,0.27
"2 adults, 1 child",42609,3319,0.27
"2 adults, 1 child",43436,3328,0.28
"2 adults, 1 child",43916,3337,0.28
"2 adults, 1 child",44403,3351,0.28
"2 adults, 1 child",44523,3375,0.28
"2 adults, 1 child",44730,3387,0.28
"2 adults, 1 child",44835,3395,0.28
"2 adults, 1 child",44900,3426,0.29
"2 adults, 1 child",44937,3440,0.29
"2 adults, 1 child",45245,3454,0.29
"2 adults, 1 child",45448,3470,0.29
"2 adults, 1 child",45771,3483,0.29
"2 adults, 1 child",45800,3546,0.3
"2 adults, 1 child",45959,3562,0.3
"2 adults, 1 child",46125,3572,0.3
"2 adults, 1 child",46538,3611,0.3
"2 adults, 1 child",46594,3624,0.3
"2 adults, 1 child",46594,3684,0.3
"2 adults, 1 child",47184,3690,0.31
"2 adults, 1 child",48147,3719,0.31
"2 adults, 1 child",49000,3745,0.31
"2 adults, 1 child",49000,3762,0.31
"2 adults, 1 child",49023,3783,0.31
"2 adults, 1 child",49023,3791,0.31
"2 adults, 1 child",49200,3810,0.32
"2 adults, 1 child",49641,3834,0.32
"2 adults, 1 child",49641,3851,0.32
"2 adults, 1 child",49700,3881,0.32
"2 adults, 1 child",49980,3926,0.32
"2 adults, 1 child",50000,3963,0.32
"2 adults, 1 child",50011,3976,0.33
"2 adults, 1 child",50055,3996,0.33
"2 adults, 1 child",50262,4004,0.33
"2 adults, 1 child",50735,4028,0.33
"2 adults, 1 child",50861,4039,0.33
"2 adults, 1 child",51000,4048,0.33
"2 adults, 1 child",51089,4084,0.34
"2 adults, 1 child",51576,4119,0.34
"2 adults, 1 child",51709,4145,0.34
"2 adults, 1 child",51771,4160,0.34
"2 adults, 1 child",51771,4172,0.34
"2 adults, 1 child",51984,4180,0.34
"2 adults, 1 child",52000,4245,0.35
"2 adults, 1 child",52611,4259,0.35
"2 adults, 1 child",53108,4272,0.35
"2 adults, 1 child",53108,4284,0.35
"2 adults, 1 child",53452,4295,0.35
"2 adults, 1 child",53738,4334,0.35
"2 adults, 1 child",53842,4357,0.36
"2 adults, 1 child",53842,4425,0.36
"2 adults, 1 child",54715,4448,0.36
"2 adults, 1 child",54715,4490,0.36
"2 adults, 1 child",54800,4514,0.36
"2 adults, 1 child",54812,4526,0.37
"2 adults, 1 child",54877,4545,0.37
"2 adults, 1 child",55395,4576,0.37
"2 adults, 1 child",55767,4588,0.37
"2 adults, 1 child",55872,4609,0.37
"2 adults, 1 child",55912,4623,0.37
"2 adults, 1 child",56200,4637,0.38
"2 adults, 1 child",56200,4644,0.38
"2 adults, 1 child",56478,4668,0.38
"2 adults, 1 child",56609,4684,0.38
"2 adults, 1 child",56819,4704,0.38
"2 adults, 1 child",57051,4730,0.38
"2 adults, 1 child",57346,4747,0.39
"2 adults, 1 child",57914,4766,0.39
"2 adults, 1 child",58190,4776,0.39
"2 adults, 1 child",58503,4789,0.39
"2 adults, 1 child",58949,4801,0.39
"2 adults, 1 child",59133,4813,0.39
"2 adults, 1 child",59600,4830,0.4
"2 adults, 1 child",59766,4908,0.4
"2 adults, 1 child",60000,4925,0.4
"2 adults, 1 child",60054,4951,0.4
"2 adults, 1 child",60200,4963,0.4
"2 adults, 1 child",60397,5019,0.4
"2 adults, 1 child",61028,5069,0.41
"2 adults, 1 child",61278,5086,0.41
"2 adults, 1 child",61278,5155,0.41
"2 adults, 1 child",61431,5176,0.41
"2 adults, 1 child",62000,5202,0.41
"2 adults, 1 child",62051,5212,0.41
"2 adults, 1 child",62051,5231,0.42
"2 adults, 1 child",62080,5258,0.42
"2 adults, 1 child",62125,5261,0.42
"2 adults, 1 child",62984,5274,0.42
"2 adults, 1 child",63085,5305,0.42
"2 adults, 1 child",63321,5324,0.42
"2 adults, 1 child",63367,5346,0.43
"2 adults, 1 child",63396,5366,0.43
"2 adults, 1 child",63448,5380,0.43
"2 adults, 1 child",63500,5393,0.43
"2 adults, 1 child",63659,5404,0.43
"2 adults, 1 child",63678,5418,0.44
"2 adults, 1 child",64196,5439,0.44
"2 adults, 1 child",64342,5457,0.44
"2 adults, 1 child",65000,5472,0.44
"2 adults, 1 child",65000,5501,0.44
"2 adults, 1 child",65800,5551,0.44
"2 adults, 1 child",65874,5561,0.45
"2 adults, 1 child",65960,5578,0.45
"2 adults, 1 child",66188,5643,0.45
"2 adults, 1 child",66188,5656,0.45
"2 adults, 1 child",66385,5702,0.45
"2 adults, 1 child",66602,5719,0.45
"2 adults, 1 child",67302,5727,0.46
"2 adults, 1 child",67896,5765,0.46
"2 adults, 1 child",68000,5826,0.46
"2 adults, 1 child",68000,5858,0.46
"2 adults, 1 child",68000,5886,0.46
"2 adults, 1 child",68000,5949,0.46
"2 adults, 1 child",68256,5960,0.47
"2 adults, 1 child",68256,5985,0.47
"2 adults, 1 child",68337,5997,0.47
"2 adults, 1 child",68394,6039,0.47
"2 adults, 1 child",68567,6058,0.47
"2 adults, 1 child",68648,6071,0.47
"2 adults, 1 child",68773,6099,0.48
"2 adults, 1 child",70000,6106,0.48
"2 adults, 1 child",70325,6138,0.48
"2 adults, 1 child",70408,6159,0.48
"2 adults, 1 child",70498,6181,0.48
"2 adults, 1 child",70776,6193,0.48
"2 adults, 1 child",70926,6267,0.49
"2 adults, 1 child",71491,6280,0.49
"1 adult, 2 children",0,8,0
"1 adult, 2 children",0,22,0.01
"1 adult, 2 children",0,33,0.02
"1 adult, 2 children",0,68,0.02
"1 adult, 2 children",0,84,0.03
"1 adult, 2 children",0,92,0.04
"1 adult, 2 children",0,137,0.05
"1 adult, 2 children",0,155,0.06
"1 adult, 2 children",0,190,0.07
"1 adult, 2 children",0,209,0.08
"1 adult, 2 children",725,243,0.08
"1 adult, 2 children",1242,259,0.09
"1 adult, 2 children",3935,279,0.1
"1 adult, 2 children",4209,377,0.11
"1 adult, 2 children",4800,423,0.12
"1 adult, 2 children",5051,448,0.12
"1 adult, 2 children",5300,497,0.13
"1 adult, 2 children",6212,515,0.14
"1 adult, 2 children",7239,548,0.15
"1 adult, 2 children",7471,580,0.16
"1 adult, 2 children",7860,622,0.17
"1 adult, 2 children",8102,636,0.18
"1 adult, 2 children",8700,647,0.18
"1 adult, 2 children",8800,676,0.19
"1 adult, 2 children",8894,704,0.2
"1 adult, 2 children",8944,722,0.21
"1 adult, 2 children",9000,759,0.22
"1 adult, 2 children",9192,777,0.22
"1 adult, 2 children",9680,791,0.23
"1 adult, 2 children",12256,815,0.24
"1 adult, 2 children",12425,833,0.25
"1 adult, 2 children",12425,844,0.26
"1 adult, 2 children",13277,902,0.27
"1 adult, 2 children",13359,915,0.28
"1 adult, 2 children",13460,926,0.28
"1 adult, 2 children",14000,937,0.29
"1 adult, 2 children",14298,965,0.3
"1 adult, 2 children",15000,1002,0.31
"1 adult, 2 children",15320,1008,0.32
"1 adult, 2 children",15513,1070,0.32
"1 adult, 2 children",16567,1088,0.33
"1 adult, 2 children",17361,1123,0.34
"1 adult, 2 children",17362,1176,0.35
"1 adult, 2 children",17700,1186,0.36
"1 adult, 2 children",17888,1223,0.37
"1 adult, 2 children",18000,1235,0.38
"1 adult, 2 children",18615,1251,0.38
"1 adult, 2 children",18940,1275,0.39
"1 adult, 2 children",19673,1313,0.4
"1 adult, 2 children",19800,1334,0.41
"1 adult, 2 children",19984,1347,0.42
"1 adult, 2 children",20481,1362,0.42
"1 adult, 2 children",20508,1376,0.43
"1 adult, 2 children",20684,1390,0.44
"1 adult, 2 children",20684,1425,0.45
"1 adult, 2 children",20708,1469,0.46
"1 adult, 2 children",20834,1489,0.47
"1 adult, 2 children",21044,1528,0.48
"1 adult, 2 children",22469,1551,0.48
"1 adult, 2 children",23149,1609,0.49
"1 adult, 2 children",24407,1616,0.5
"1 adult, 2 children",25000,1627,0.51
"1 adult, 2 children",25885,1658,0.52
"1 adult, 2 children",26043,1695,0.52
"1 adult, 2 children",26268,1708,0.53
"1 adult, 2 children",26305,1791,0.54
"1 adult, 2 children",27956,1798,0.55
"1 adult, 2 children",27956,1807,0.56
"1 adult, 2 children",28000,1815,0.57
"1 adult, 2 children",28000,1825,0.57
"1 adult, 2 children",28699,1851,0.58
"1 adult, 2 children",28699,1862,0.59
"1 adult, 2 children",29618,1873,0.6
"1 adult, 2 children",30435,1903,0.61
"1 adult, 2 children",31062,1962,0.62
"1 adult, 2 children",32198,1975,0.62
"1 adult, 2 children",32600,1985,0.63
"1 adult, 2 children",32682,2029,0.64
"1 adult, 2 children",32682,2042,0.65
"1 adult, 2 children",33805,2067,0.66
"1 adult, 2 children",35746,2081,0.67
"1 adult, 2 children",36240,2114,0.68
"1 adult, 2 children",38000,2142,0.68
"1 adult, 2 children",38827,2154,0.69
"1 adult, 2 children",40100,2179,0.7
"1 adult, 2 children",40300,2204,0.71
"1 adult, 2 children",40852,2222,0.72
"1 adult, 2 children",45959,2247,0.72
"1 adult, 2 children",46076,2261,0.73
"1 adult, 2 children",46980,2281,0.74
"1 adult, 2 children",47366,2291,0.75
"1 adult, 2 children",49023,2304,0.76
"1 adult, 2 children",49023,2343,0.77
"1 adult, 2 children",50000,2353,0.78
"1 adult, 2 children",51978,2374,0.78
"1 adult, 2 children",52611,2416,0.79
"1 adult, 2 children",52611,2428,0.8
"1 adult, 2 children",53324,2482,0.81
"1 adult, 2 children",54715,2496,0.82
"1 adult, 2 children",54877,2510,0.82
"1 adult, 2 children",55639,2523,0.83
"1 adult, 2 children",56172,2543,0.84
"1 adult, 2 children",59000,2563,0.85
"1 adult, 2 children",61309,2577,0.86
"1 adult, 2 children",63659,2608,0.87
"1 adult, 2 children",65000,2620,0.88
"1 adult, 2 children",65231,2637,0.88
"1 adult, 2 children",68337,2655,0.89
"1 adult, 2 children",69177,2668,0.9
"1 adult, 2 children",69341,2682,0.91
"1 adult, 2 children",69704,2689,0.92
"2 adults, 2 children",0,14,0
"2 adults, 2 children",0,21,0
"2 adults, 2 children",0,35,0
"2 adults, 2 children",776,60,0.01
"2 adults, 2 children",2000,73,0.01
"2 adults, 2 children",2071,91,0.01
"2 adults, 2 children",2899,116,0.01
"2 adults, 2 children",4142,128,0.01
"2 adults, 2 children",5171,140,0.01
"2 adults, 2 children",5585,166,0.02
"2 adults, 2 children",5800,180,0.02
"2 adults, 2 children",7149,224,0.02
"2 adults, 2 children",7155,257,0.02
"2 adults, 2 children",8207,268,0.02
"2 adults, 2 children",8894,278,0.02
"2 adults, 2 children",9294,320,0.03
"2 adults, 2 children",9308,359,0.03
"2 adults, 2 children",10354,381,0.03
"2 adults, 2 children",10509,390,0.03
"2 adults, 2 children",11030,429,0.03
"2 adults, 2 children",11479,441,0.04
"2 adults, 2 children",12000,475,0.04
"2 adults, 2 children",12425,482,0.04
"2 adults, 2 children",12521,499,0.04
"2 adults, 2 children",12664,536,0.04
"2 adults, 2 children",13679,565,0.04
"2 adults, 2 children",13890,576,0.05
"2 adults, 2 children",14298,593,0.05
"2 adults, 2 children",14392,609,0.05
"2 adults, 2 children",14479,626,0.05
"2 adults, 2 children",14731,643,0.05
"2 adults, 2 children",15320,653,0.05
"2 adults, 2 children",15513,689,0.06
"2 adults, 2 children",15700,700,0.06
"2 adults, 2 children",15783,713,0.06
"2 adults, 2 children",15783,743,0.06
"2 adults, 2 children",16288,760,0.06
"2 adults, 2 children",16877,774,0.07
"2 adults, 2 children",17374,798,0.07
"2 adults, 2 children",17566,805,0.07
"2 adults, 2 children",18120,821,0.07
"2 adults, 2 children",18637,848,0.07
"2 adults, 2 children",18637,881,0.07
"2 adults, 2 children",18637,905,0.08
"2 adults, 2 children",18940,954,0.08
"2 adults, 2 children",19361,999,0.08
"2 adults, 2 children",20000,1006,0.08
"2 adults, 2 children",20000,1013,0.08
"2 adults, 2 children",20010,1024,0.09
"2 adults, 2 children",20684,1048,0.09
"2 adults, 2 children",20915,1062,0.09
"2 adults, 2 children",21044,1077,0.09
"2 adults, 2 children",21044,1084,0.09
"2 adults, 2 children",21330,1136,0.09
"2 adults, 2 children",21500,1180,0.1
"2 adults, 2 children",22000,1218,0.1
"2 adults, 2 children",22469,1242,0.1
"2 adults, 2 children",22469,1248,0.1
"2 adults, 2 children",22571,1260,0.1
"2 adults, 2 children",22779,1277,0.1
"2 adults, 2 children",23090,1288,0.11
"2 adults, 2 children",23490,1371,0.11
"2 adults, 2 children",23780,1381,0.11
"2 adults, 2 children",24200,1402,0.11
"2 adults, 2 children",24511,1410,0.11
"2 adults, 2 children",24800,1434,0.12
"2 adults, 2 children",25234,1450,0.12
"2 adults, 2 children",25253,1472,0.12
"2 adults, 2 children",25533,1480,0.12
"2 adults, 2 children",26000,1490,0.12
"2 adults, 2 children",26305,1508,0.12
"2 adults, 2 children",26475,1514,0.13
"2 adults, 2 children",26921,1530,0.13
"2 adults, 2 children",26921,1597,0.13
"2 adults, 2 children",27406,1620,0.13
"2 adults, 2 children",27542,1660,0.13
"2 adults, 2 children",27542,1666,0.13
"2 adults, 2 children",28080,1683,0.14
"2 adults, 2 children",28544,1689,0.14
"2 adults, 2 children",29462,1739,0.14
"2 adults, 2 children",29672,1751,0.14
"2 adults, 2 children",29988,1762,0.14
"2 adults, 2 children",30000,1773,0.15
"2 adults, 2 children",30514,1787,0.15
"2 adults, 2 children",30608,1812,0.15
"2 adults, 2 children",30639,1835,0.15
"2 adults, 2 children",30639,1880,0.15
"2 adults, 2 children",31026,1899,0.15
"2 adults, 2 children",31150,1940,0.16
"2 adults, 2 children",31251,1954,0.16
"2 adults, 2 children",31566,1995,0.16
"2 adults, 2 children",31580,2006,0.16
"2 adults, 2 children",32046,2028,0.16
"2 adults, 2 children",32060,2059,0.16
"2 adults, 2 children",32098,2073,0.17
"2 adults, 2 children",32303,2082,0.17
"2 adults, 2 children",32305,2119,0.17
"2 adults, 2 children",32682,2131,0.17
"2 adults, 2 children",32682,2139,0.17
"2 adults, 2 children",33294,2149,0.18
"2 adults, 2 children",33444,2197,0.18
"2 adults, 2 children",33671,2219,0.18
"2 adults, 2 children",34025,2259,0.18
"2 adults, 2 children",34169,2280,0.18
"2 adults, 2 children",34645,2291,0.18
"2 adults, 2 children",34686,2310,0.19
"2 adults, 2 children",34723,2349,0.19
"2 adults, 2 children",35000,2394,0.19
"2 adults, 2 children",35174,2417,0.19
"2 adults, 2 children",35249,2462,0.19
"2 adults, 2 children",35880,2473,0.2
"2 adults, 2 children",36100,2485,0.2
"2 adults, 2 children",36827,2510,0.2
"2 adults, 2 children",37880,2520,0.2
"2 adults, 2 children",38000,2533,0.2
"2 adults, 2 children",38020,2539,0.2
"2 adults, 2 children",38265,2549,0.21
"2 adults, 2 children",38483,2561,0.21
"2 adults, 2 children",38912,2572,0.21
"2 adults, 2 children",39346,2588,0.21
"2 adults, 2 children",39661,2600,0.21
"2 adults, 2 children",40852,2645,0.21
"2 adults, 2 children",41000,2646,0.22
"2 adults, 2 children",41600,2659,0.22
"2 adults, 2 children",42000,2672,0.22
"2 adults, 2 children",42000,2694,0.22
"2 adults, 2 children",42088,2717,0.22
"2 adults, 2 children",42701,2731,0.23
"2 adults, 2 children",43022,2746,0.23
"2 adults, 2 children",43141,2751,0.23
"2 adults, 2 children",43375,2776,0.23
"2 adults, 2 children",43436,2786,0.23
"2 adults, 2 children",43814,2813,0.23
"2 adults, 2 children",43902,2839,0.24
"2 adults, 2 children",44088,2869,0.24
"2 adults, 2 children",44316,2884,0.24
"2 adults, 2 children",45142,2905,0.24
"2 adults, 2 children",45250,2989,0.24
"2 adults, 2 children",45504,3014,0.24
"2 adults, 2 children",46500,3033,0.25
"2 adults, 2 children",46538,3045,0.25
"2 adults, 2 children",46594,3068,0.25
"2 adults, 2 children",47000,3082,0.25
"2 adults, 2 children",47000,3093,0.25
"2 adults, 2 children",47350,3121,0.26
"2 adults, 2 children",47573,3137,0.26
"2 adults, 2 children",47573,3148,0.26
"2 adults, 2 children",47573,3160,0.26
"2 adults, 2 children",47629,3198,0.26
"2 adults, 2 children",47676,3226,0.26
"2 adults, 2 children",48607,3256,0.27
"2 adults, 2 children",48607,3275,0.27
"2 adults, 2 children",48607,3282,0.27
"2 adults, 2 children",48716,3304,0.27
"2 adults, 2 children",48872,3320,0.27
"2 adults, 2 children",49000,3328,0.27
"2 adults, 2 children",49000,3341,0.28
"2 adults, 2 children",49243,3351,0.28
"2 adults, 2 children",49329,3359,0.28
"2 adults, 2 children",49641,3363,0.28
"2 adults, 2 children",51253,3377,0.28
"2 adults, 2 children",52505,3388,0.29
"2 adults, 2 children",52597,3397,0.29
"2 adults, 2 children",52611,3420,0.29
"2 adults, 2 children",52611,3440,0.29
"2 adults, 2 children",53108,3453,0.29
"2 adults, 2 children",53452,3464,0.29
"2 adults, 2 children",53500,3471,0.3
"2 adults, 2 children",53663,3496,0.3
"2 adults, 2 children",53757,3503,0.3
"2 adults, 2 children",53842,3511,0.3
"2 adults, 2 children",54812,3560,0.3
"2 adults, 2 children",54812,3572,0.3
"2 adults, 2 children",55150,3583,0.31
"2 adults, 2 children",55912,3627,0.31
"2 adults, 2 children",56053,3643,0.31
"2 adults, 2 children",56070,3692,0.31
"2 adults, 2 children",56172,3698,0.31
"2 adults, 2 children",56880,3728,0.32
"2 adults, 2 children",56880,3756,0.32
"2 adults, 2 children",56948,3771,0.32
"2 adults, 2 children",57766,3813,0.32
"2 adults, 2 children",57872,3829,0.32
"2 adults, 2 children",58000,3847,0.32
"2 adults, 2 children",58780,3858,0.33
"2 adults, 2 children",58929,3872,0.33
"2 adults, 2 children",59029,3897,0.33
"2 adults, 2 children",59644,3908,0.33
"2 adults, 2 children",59743,3948,0.33
"2 adults, 2 children",60000,3971,0.34
"2 adults, 2 children",60186,4010,0.34
"2 adults, 2 children",61000,4017,0.34
"2 adults, 2 children",61028,4029,0.34
"2 adults, 2 children",61028,4049,0.34
"2 adults, 2 children",61740,4064,0.34
"2 adults, 2 children",61800,4086,0.35
"2 adults, 2 children",62051,4094,0.35
"2 adults, 2 children",62125,4112,0.35
"2 adults, 2 children",62125,4130,0.35
"2 adults, 2 children",62300,4154,0.35
"2 adults, 2 children",63000,4174,0.35
"2 adults, 2 children",63133,4212,0.36
"2 adults, 2 children",63133,4227,0.36
"2 adults, 2 children",63160,4238,0.36
"2 adults, 2 children",64000,4284,0.36
"2 adults, 2 children",64342,4302,0.36
"2 adults, 2 children",65100,4316,0.37
"2 adults, 2 children",65154,4327,0.37
"2 adults, 2 children",65154,4338,0.37
"2 adults, 2 children",65231,4352,0.37
"2 adults, 2 children",65723,4371,0.37
"2 adults, 2 children",66385,4396,0.37
"2 adults, 2 children",66385,4409,0.38
"2 adults, 2 children",66605,4417,0.38
"2 adults, 2 children",67015,4423,0.38
"2 adults, 2 children",67302,4434,0.38
"2 adults, 2 children",67302,4461,0.38
"2 adults, 2 children",67302,4549,0.38
"2 adults, 2 children",67509,4566,0.39
"2 adults, 2 children",67552,4577,0.39
"2 adults, 2 children",67820,4605,0.39
"2 adults, 2 children",68000,4618,0.39
"2 adults, 2 children",68000,4633,0.39
"2 adults, 2 children",68337,4665,0.4
"2 adults, 2 children",68394,4725,0.4
"2 adults, 2 children",68427,4735,0.4
"2 adults, 2 children",68544,4746,0.4
"2 adults, 2 children",69373,4758,0.4
"2 adults, 2 children",69449,4789,0.4
"2 adults, 2 children",70408,4806,0.41
"2 adults, 2 children",70470,4818,0.41
"2 adults, 2 children",70498,4827,0.41
"2 adults, 2 children",71491,4840,0.41
"2 adults, 2 children",71550,4848,0.41
"2 adults, 2 children",71669,4858,0.41
"2 adults, 2 children",71876,4864,0.42
"1 adult, 3 children",0,12,0
"1 adult, 3 children",0,20,0.02
"1 adult, 3 children",2525,35,0.04
"1 adult, 3 children",3000,94,0.06
"1 adult, 3 children",3157,178,0.08
"1 adult, 3 children",3309,190,0.1
"1 adult, 3 children",3472,215,0.12
"1 adult, 3 children",5695,225,0.14
"1 adult, 3 children",8418,263,0.16
"1 adult, 3 children",8733,276,0.18
"1 adult, 3 children",8839,285,0.2
"1 adult, 3 children",9154,311,0.22
"1 adult, 3 children",9154,360,0.24
"1 adult, 3 children",9319,391,0.25
"1 adult, 3 children",10000,422,0.27
"1 adult, 3 children",10519,432,0.29
"1 adult, 3 children",10522,460,0.31
"1 adult, 3 children",12256,525,0.33
"1 adult, 3 children",12425,541,0.35
"1 adult, 3 children",12500,632,0.37
"1 adult, 3 children",13460,659,0.39
"1 adult, 3 children",14000,678,0.41
"1 adult, 3 children",14693,700,0.43
"1 adult, 3 children",15320,738,0.45
"1 adult, 3 children",15320,782,0.47
"1 adult, 3 children",15513,834,0.49
"1 adult, 3 children",16547,868,0.51
"1 adult, 3 children",18000,877,0.53
"1 adult, 3 children",18926,893,0.55
"1 adult, 3 children",19259,958,0.57
"1 adult, 3 children",24000,972,0.59
"1 adult, 3 children",24820,1038,0.61
"1 adult, 3 children",27303,1082,0.63
"1 adult, 3 children",29251,1148,0.65
"1 adult, 3 children",30600,1163,0.67
"1 adult, 3 children",33133,1181,0.69
"1 adult, 3 children",38989,1193,0.71
"1 adult, 3 children",42486,1199,0.73
"1 adult, 3 children",45700,1216,0.75
"1 adult, 3 children",48614,1260,0.76
"1 adult, 3 children",48823,1278,0.78
"1 adult, 3 children",51771,1306,0.8
"1 adult, 3 children",52950,1309,0.82
"1 adult, 3 children",55000,1326,0.84
"1 adult, 3 children",62436,1394,0.86
"1 adult, 3 children",64342,1413,0.88
"2 adults, 3 children",0,23,0
"2 adults, 3 children",0,40,0
"2 adults, 3 children",0,64,0.01
"2 adults, 3 children",2104,81,0.01
"2 adults, 3 children",2392,94,0.02
"2 adults, 3 children",3624,105,0.02
"2 adults, 3 children",4142,127,0.03
"2 adults, 3 children",5261,169,0.03
"2 adults, 3 children",5477,182,0.04
"2 adults, 3 children",6420,211,0.04
"2 adults, 3 children",8283,220,0.05
"2 adults, 3 children",11847,233,0.05
"2 adults, 3 children",12256,245,0.05
"2 adults, 3 children",13100,256,0.06
"2 adults, 3 children",14521,269,0.06
"2 adults, 3 children",15000,312,0.07
"2 adults, 3 children",15531,329,0.07
"2 adults, 3 children",15783,375,0.08
"2 adults, 3 children",16204,382,0.08
"2 adults, 3 children",16754,406,0.09
"2 adults, 3 children",17000,425,0.09
"2 adults, 3 children",17362,462,0.1
"2 adults, 3 children",17600,475,0.1
"2 adults, 3 children",17602,499,0.1
"2 adults, 3 children",17888,516,0.11
"2 adults, 3 children",18637,544,0.11
"2 adults, 3 children",19992,555,0.12
"2 adults, 3 children",20000,567,0.12
"2 adults, 3 children",20202,595,0.13
"2 adults, 3 children",20684,649,0.13
"2 adults, 3 children",21570,660,0.14
"2 adults, 3 children",21886,695,0.14
"2 adults, 3 children",22344,712,0.15
