FLPDYR,RECID,aftertax_income,c00100,c04800,eitc
2023,6193,9170.12,9288.00,0.00,592.65
2023,6194,11735.39,9288.00,0.00,3157.92
2023,6195,12292.67,9288.00,0.00,3715.20
2023,6196,12757.07,9288.00,0.00,4179.60
2023,6197,9170.12,9288.00,0.00,592.65
2023,6198,11735.39,9288.00,0.00,3157.92
2023,6199,12292.67,9288.00,0.00,3715.20
2023,6200,12757.07,9288.00,0.00,4179.60
2023,6201,9181.20,9300.00,0.00,592.65
2023,6202,11750.55,9300.00,0.00,3162.00
2023,6203,12308.55,9300.00,0.00,3720.00
2023,6204,12773.55,9300.00,0.00,4185.00
2023,6205,9181.20,9300.00,0.00,592.65
2023,6206,11750.55,9300.00,0.00,3162.00
2023,6207,12308.55,9300.00,0.00,3720.00
2023,6208,12773.55,9300.00,0.00,4185.00
2023,6209,9192.28,9312.00,0.00,592.65
2023,6210,11765.71,9312.00,0.00,3166.08
2023,6211,12324.43,9312.00,0.00,3724.80
2023,6212,12790.03,9312.00,0.00,4190.40
2023,6213,9192.28,9312.00,0.00,592.65
2023,6214,11765.71,9312.00,0.00,3166.08
2023,6215,12324.43,9312.00,0.00,3724.80
2023,6216,12790.03,9312.00,0.00,4190.40
2023,6217,9203.36,9324.00,0.00,592.65
2023,6218,11780.87,9324.00,0.00,3170.16
2023,6219,12340.31,9324.00,0.00,3729.60
2023,6220,12806.51,9324.00,0.00,4195.80
2023,6221,9203.36,9324.00,0.00,592.65
2023,6222,11780.87,9324.00,0.00,3170.16
2023,6223,12340.31,9324.00,0.00,3729.60
2023,6224,12806.51,9324.00,0.00,4195.80
2023,6225,9214.45,9336.00,0.00,592.65
2023,6226,11796.04,9336.00,0.00,3174.24
2023,6227,12356.20,9336.00,0.00,3734.40
2023,6228,12823.00,9336.00,0.00,4201.20
2023,6229,9214.45,9336.00,0.00,592.65
2023,6230,11796.04,9336.00,0.00,3174.24
2023,6231,12356.20,9336.00,0.00,3734.40
2023,6232,12823.00,9336.00,0.00,4201.20
2023,6233,9225.53,9348.00,0.00,592.65
2023,6234,11811.20,9348.00,0.00,3178.32
2023,6235,12372.08,9348.00,0.00,3739.20
2023,6236,12839.48,9348.00,0.00,4206.60
2023,6237,9225.53,9348.00,0.00,592.65
2023,6238,11811.20,9348.00,0.00,3178.32
2023,6239,12372.08,9348.00,0.00,3739.20
2023,6240,12839.48,9348.00,0.00,4206.60
2023,6241,9236.61,9360.00,0.00,592.65
2023,6242,11826.36,9360.00,0.00,3182.40
2023,6243,12387.96,9360.00,0.00,3744.00
2023,6244,12855.96,9360.00,0.00,4212.00
2023,6245,9236.61,9360.00,0.00,592.65
2023,6246,11826.36,9360.00,0.00,3182.40
2023,6247,12387.96,9360.00,0.00,3744.00
2023,6248,12855.96,9360.00,0.00,4212.00
2023,6249,9247.69,9372.00,0.00,592.65
2023,6250,11841.52,9372.00,0.00,3186.48
2023,6251,12403.84,9372.00,0.00,3748.80
2023,6252,12872.44,9372.00,0.00,4217.40
2023,6253,9247.69,9372.00,0.00,592.65
2023,6254,11841.52,9372.00,0.00,3186.48
2023,6255,12403.84,9372.00,0.00,3748.80
2023,6256,12872.44,9372.00,0.00,4217.40
2023,6257,9258.77,9384.00,0.00,592.65
2023,6258,11856.68,9384.00,0.00,3190.56
2023,6259,12419.72,9384.00,0.00,3753.60
2023,6260,12888.92,9384.00,0.00,4222.80
2023,6261,9258.77,9384.00,0.00,592.65
2023,6262,11856.68,9384.00,0.00,3190.56
2023,6263,12419.72,9384.00,0.00,3753.60
2023,6264,12888.92,9384.00,0.00,4222.80
2023,6265,9269.86,9396.00,0.00,592.65
2023,6266,11871.85,9396.00,0.00,3194.64
2023,6267,12435.61,9396.00,0.00,3758.40
2023,6268,12905.41,9396.00,0.00,4228.20
2023,6269,9269.86,9396.00,0.00,592.65
2023,6270,11871.85,9396.00,0.00,3194.64
2023,6271,12435.61,9396.00,0.00,3758.40
2023,6272,12905.41,9396.00,0.00,4228.20
2023,6273,9280.94,9408.00,0.00,592.65
2023,6274,11887.01,9408.00,0.00,3198.72
2023,6275,12451.49,9408.00,0.00,3763.20
2023,6276,12921.89,9408.00,0.00,4233.60
2023,6277,9280.94,9408.00,0.00,592.65
2023,6278,11887.01,9408.00,0.00,3198.72
2023,6279,12451.49,9408.00,0.00,3763.20
2023,6280,12921.89,9408.00,0.00,4233.60
2023,6281,9292.02,9420.00,0.00,592.65
2023,6282,11902.17,9420.00,0.00,3202.80
2023,6283,12467.37,9420.00,0.00,3768.00
2023,6284,12938.37,9420.00,0.00,4239.00
2023,6285,9292.02,9420.00,0.00,592.65
2023,6286,11902.17,9420.00,0.00,3202.80
2023,6287,12467.37,9420.00,0.00,3768.00
2023,6288,12938.37,9420.00,0.00,4239.00
2023,6289,9303.10,9432.00,0.00,592.65
2023,6290,11917.33,9432.00,0.00,3206.88
2023,6291,12483.25,9432.00,0.00,3772.80
2023,6292,12954.85,9432.00,0.00,4244.40
2023,6293,9303.10,9432.00,0.00,592.65
2023,6294,11917.33,9432.00,0.00,3206.88
2023,6295,12483.25,9432.00,0.00,3772.80
2023,6296,12954.85,9432.00,0.00,4244.40
2023,6297,9314.18,9444.00,0.00,592.65
2023,6298,11932.49,9444.00,0.00,3210.96
2023,6299,12499.13,9444.00,0.00,3777.60
2023,6300,12971.33,9444.00,0.00,4249.80
2023,6301,9314.18,9444.00,0.00,592.65
2023,6302,11932.49,9444.00,0.00,3210.96
2023,6303,12499.13,9444.00,0.00,3777.60
2023,6304,12971.33,9444.00,0.00,4249.80
2023,6305,9325.27,9456.00,0.00,592.65
2023,6306,11947.66,9456.00,0.00,3215.04
2023,6307,12515.02,9456.00,0.00,3782.40
2023,6308,12987.82,9456.00,0.00,4255.20
2023,6309,9325.27,9456.00,0.00,592.65
2023,6310,11947.66,9456.00,0.00,3215.04
2023,6311,12515.02,9456.00,0.00,3782.40
2023,6312,12987.82,9456.00,0.00,4255.20
2023,6313,9336.35,9468.00,0.00,592.65
2023,6314,11962.82,9468.00,0.00,3219.12
2023,6315,12530.90,9468.00,0.00,3787.20
2023,6316,13004.30,9468.00,0.00,4260.60
2023,6317,9336.35,9468.00,0.00,592.65
2023,6318,11962.82,9468.00,0.00,3219.12
2023,6319,12530.90,9468.00,0.00,3787.20
2023,6320,13004.30,9468.00,0.00,4260.60
2023,6321,9347.43,9480.00,0.00,592.65
2023,6322,11977.98,9480.00,0.00,3223.20
2023,6323,12546.78,9480.00,0.00,3792.00
2023,6324,13020.78,9480.00,0.00,4266.00
2023,6325,9347.43,9480.00,0.00,592.65
2023,6326,11977.98,9480.00,0.00,3223.20
2023,6327,12546.78,9480.00,0.00,3792.00
2023,6328,13020.78,9480.00,0.00,4266.00
2023,6329,9358.51,9492.00,0.00,592.65
2023,6330,11993.14,9492.00,0.00,3227.28
2023,6331,12562.66,9492.00,0.00,3796.80
2023,6332,13037.26,9492.00,0.00,4271.40
2023,6333,9358.51,9492.00,0.00,592.65
2023,6334,11993.14,9492.00,0.00,3227.28
2023,6335,12562.66,9492.00,0.00,3796.80
2023,6336,13037.26,9492.00,0.00,4271.40
2023,6337,9369.59,9504.00,0.00,592.65
2023,6338,12008.30,9504.00,0.00,3231.36
2023,6339,12578.54,9504.00,0.00,3801.60
2023,6340,13053.74,9504.00,0.00,4276.80
2023,6341,9369.59,9504.00,0.00,592.65
2023,6342,12008.30,9504.00,0.00,3231.36
2023,6343,12578.54,9504.00,0.00,3801.60
2023,6344,13053.74,9504.00,0.00,4276.80
2023,6345,9380.68,9516.00,0.00,592.65
2023,6346,12023.47,9516.00,0.00,3235.44
2023,6347,12594.43,9516.00,0.00,3806.40
2023,6348,13070.23,9516.00,0.00,4282.20
2023,6349,9380.68,9516.00,0.00,592.65
2023,6350,12023.47,9516.00,0.00,3235.44
2023,6351,12594.43,9516.00,0.00,3806.40
2023,6352,13070.23,9516.00,0.00,4282.20
2023,6353,9391.76,9528.00,0.00,592.65
2023,6354,12038.63,9528.00,0.00,3239.52
2023,6355,12610.31,9528.00,0.00,3811.20
2023,6356,13086.71,9528.00,0.00,4287.60
2023,6357,9391.76,9528.00,0.00,592.65
2023,6358,12038.63,9528.00,0.00,3239.52
2023,6359,12610.31,9528.00,0.00,3811.20
2023,6360,13086.71,9528.00,0.00,4287.60
2023,6361,9402.84,9540.00,0.00,592.65
2023,6362,12053.79,9540.00,0.00,3243.60
2023,6363,12626.19,9540.00,0.00,3816.00
2023,6364,13103.19,9540.00,0.00,4293.00
2023,6365,9402.84,9540.00,0.00,592.65
2023,6366,12053.79,9540.00,0.00,3243.60
2023,6367,12626.19,9540.00,0.00,3816.00
2023,6368,13103.19,9540.00,0.00,4293.00
2023,6369,9413.92,9552.00,0.00,592.65
2023,6370,12068.95,9552.00,0.00,3247.68
2023,6371,12642.07,9552.00,0.00,3820.80
2023,6372,13119.67,9552.00,0.00,4298.40
2023,6373,9413.92,9552.00,0.00,592.65
2023,6374,12068.95,9552.00,0.00,3247.68
2023,6375,12642.07,9552.00,0.00,3820.80
2023,6376,13119.67,9552.00,0.00,4298.40
2023,6377,9425.00,9564.00,0.00,592.65
2023,6378,12084.11,9564.00,0.00,3251.76
2023,6379,12657.95,9564.00,0.00,3825.60
2023,6380,13136.15,9564.00,0.00,4303.80
2023,6381,9425.00,9564.00,0.00,592.65
2023,6382,12084.11,9564.00,0.00,3251.76
2023,6383,12657.95,9564.00,0.00,3825.60
2023,6384,13136.15,9564.00,0.00,4303.80
2023,6385,9436.09,9576.00,0.00,592.65
2023,6386,12099.28,9576.00,0.00,3255.84
2023,6387,12673.84,9576.00,0.00,3830.40
2023,6388,13152.64,9576.00,0.00,4309.20
2023,6389,9436.09,9576.00,0.00,592.65
2023,6390,12099.28,9576.00,0.00,3255.84
2023,6391,12673.84,9576.00,0.00,3830.40
2023,6392,13152.64,9576.00,0.00,4309.20
2023,6393,9447.17,9588.00,0.00,592.65
2023,6394,12114.44,9588.00,0.00,3259.92
2023,6395,12689.72,9588.00,0.00,3835.20
2023,6396,13169.12,9588.00,0.00,4314.60
2023,6397,9447.17,9588.00,0.00,592.65
2023,6398,12114.44,9588.00,0.00,3259.92
2023,6399,12689.72,9588.00,0.00,3835.20
2023,6400,13169.12,9588.00,0.00,4314.60
2023,6401,9458.25,9600.00,0.00,592.65
2023,6402,12129.60,9600.00,0.00,3264.00
2023,6403,12705.60,9600.00,0.00,3840.00
2023,6404,13185.60,9600.00,0.00,4320.00
2023,6405,9458.25,9600.00,0.00,592.65
2023,6406,12129.60,9600.00,0.00,3264.00
2023,6407,12705.60,9600.00,0.00,3840.00
2023,6408,13185.60,9600.00,0.00,4320.00
2023,6409,9469.33,9612.00,0.00,592.65
2023,6410,12144.76,9612.00,0.00,3268.08
2023,6411,12721.48,9612.00,0.00,3844.80
2023,6412,13202.08,9612.00,0.00,4325.40
2023,6413,9469.33,9612.00,0.00,592.65
2023,6414,12144.76,9612.00,0.00,3268.08
2023,6415,12721.48,9612.00,0.00,3844.80
2023,6416,13202.08,9612.00,0.00,4325.40
2023,6417,9480.41,9624.00,0.00,592.65
2023,6418,12159.92,9624.00,0.00,3272.16
2023,6419,12737.36,9624.00,0.00,3849.60
2023,6420,13218.56,9624.00,0.00,4330.80
2023,6421,9480.41,9624.00,0.00,592.65
2023,6422,12159.92,9624.00,0.00,3272.16
2023,6423,12737.36,9624.00,0.00,3849.60
2023,6424,13218.56,9624.00,0.00,4330.80
2023,6425,9491.50,9636.00,0.00,592.65
2023,6426,12175.09,9636.00,0.00,3276.24
2023,6427,12753.25,9636.00,0.00,3854.40
2023,6428,13235.05,9636.00,0.00,4336.20
2023,6429,9491.50,9636.00,0.00,592.65
2023,6430,12175.09,9636.00,0.00,3276.24
2023,6431,12753.25,9636.00,0.00,3854.40
2023,6432,13235.05,9636.00,0.00,4336.20
2023,6433,9502.58,9648.00,0.00,592.65
2023,6434,12190.25,9648.00,0.00,3280.32
2023,6435,12769.13,9648.00,0.00,3859.20
2023,6436,13251.53,9648.00,0.00,4341.60
2023,6437,9502.58,9648.00,0.00,592.65
2023,6438,12190.25,9648.00,0.00,3280.32
2023,6439,12769.13,9648.00,0.00,3859.20
2023,6440,13251.53,9648.00,0.00,4341.60
2023,6441,9513.66,9660.00,0.00,592.65
2023,6442,12205.41,9660.00,0.00,3284.40
2023,6443,12785.01,9660.00,0.00,3864.00
2023,6444,13268.01,9660.00,0.00,4347.00
2023,6445,9513.66,9660.00,0.00,592.65
2023,6446,12205.41,9660.00,0.00,3284.40
2023,6447,12785.01,9660.00,0.00,3864.00
2023,6448,13268.01,9660.00,0.00,4347.00
2023,6449,9524.74,9672.00,0.00,592.65
2023,6450,12220.57,9672.00,0.00,3288.48
2023,6451,12800.89,9672.00,0.00,3868.80
2023,6452,13284.49,9672.00,0.00,4352.40
2023,6453,9524.74,9672.00,0.00,592.65
2023,6454,12220.57,9672.00,0.00,3288.48
2023,6455,12800.89,9672.00,0.00,3868.80
2023,6456,13284.49,9672.00,0.00,4352.40
2023,6457,9535.82,9684.00,0.00,592.65
2023,6458,12235.73,9684.00,0.00,3292.56
2023,6459,12816.77,9684.00,0.00,3873.60
2023,6460,13300.97,9684.00,0.00,4357.80
2023,6461,9535.82,9684.00,0.00,592.65
2023,6462,12235.73,9684.00,0.00,3292.56
2023,6463,12816.77,9684.00,0.00,3873.60
2023,6464,13300.97,9684.00,0.00,4357.80
2023,6465,9546.76,9696.00,0.00,592.50
2023,6466,12250.90,9696.00,0.00,3296.64
2023,6467,12832.66,9696.00,0.00,3878.40
2023,6468,13317.46,9696.00,0.00,4363.20
2023,6469,9546.91,9696.00,0.00,592.65
2023,6470,12250.90,9696.00,0.00,3296.64
2023,6471,12832.66,9696.00,0.00,3878.40
2023,6472,13317.46,9696.00,0.00,4363.20
2023,6473,9556.92,9708.00,0.00,591.58
2023,6474,12266.06,9708.00,0.00,3300.72
2023,6475,12848.54,9708.00,0.00,3883.20
2023,6476,13333.94,9708.00,0.00,4368.60
2023,6477,9557.99,9708.00,0.00,592.65
2023,6478,12266.06,9708.00,0.00,3300.72
2023,6479,12848.54,9708.00,0.00,3883.20
2023,6480,13333.94,9708.00,0.00,4368.60
2023,6481,9567.08,9720.00,0.00,590.66
2023,6482,12281.22,9720.00,0.00,3304.80
2023,6483,12864.42,9720.00,0.00,3888.00
2023,6484,13350.42,9720.00,0.00,4374.00
2023,6485,9569.07,9720.00,0.00,592.65
2023,6486,12281.22,9720.00,0.00,3304.80
2023,6487,12864.42,9720.00,0.00,3888.00
2023,6488,13350.42,9720.00,0.00,4374.00
2023,6489,9577.25,9732.00,0.00,589.75
2023,6490,12296.38,9732.00,0.00,3308.88
2023,6491,12880.30,9732.00,0.00,3892.80
2023,6492,13366.90,9732.00,0.00,4379.40
2023,6493,9580.15,9732.00,0.00,592.65
2023,6494,12296.38,9732.00,0.00,3308.88
2023,6495,12880.30,9732.00,0.00,3892.80
2023,6496,13366.90,9732.00,0.00,4379.40
2023,6497,9587.41,9744.00,0.00,588.83
2023,6498,12311.54,9744.00,0.00,3312.96
2023,6499,12896.18,9744.00,0.00,3897.60
2023,6500,13383.38,9744.00,0.00,4384.80
2023,6501,9591.23,9744.00,0.00,592.65
2023,6502,12311.54,9744.00,0.00,3312.96
2023,6503,12896.18,9744.00,0.00,3897.60
2023,6504,13383.38,9744.00,0.00,4384.80
2023,6505,9597.58,9756.00,0.00,587.91
2023,6506,12326.71,9756.00,0.00,3317.04
2023,6507,12912.07,9756.00,0.00,3902.40
2023,6508,13399.87,9756.00,0.00,4390.20
2023,6509,9602.32,9756.00,0.00,592.65
2023,6510,12326.71,9756.00,0.00,3317.04
2023,6511,12912.07,9756.00,0.00,3902.40
2023,6512,13399.87,9756.00,0.00,4390.20
2023,6513,9607.74,9768.00,0.00,586.99
2023,6514,12341.87,9768.00,0.00,3321.12
2023,6515,12927.95,9768.00,0.00,3907.20
2023,6516,13416.35,9768.00,0.00,4395.60
2023,6517,9613.40,9768.00,0.00,592.65
2023,6518,12341.87,9768.00,0.00,3321.12
2023,6519,12927.95,9768.00,0.00,3907.20
2023,6520,13416.35,9768.00,0.00,4395.60
2023,6521,9617.90,9780.00,0.00,586.07
2023,6522,12357.03,9780.00,0.00,3325.20
2023,6523,12943.83,9780.00,0.00,3912.00
2023,6524,13432.83,9780.00,0.00,4401.00
2023,6525,9624.48,9780.00,0.00,592.65
2023,6526,12357.03,9780.00,0.00,3325.20
2023,6527,12943.83,9780.00,0.00,3912.00
2023,6528,13432.83,9780.00,0.00,4401.00
2023,6529,9628.07,9792.00,0.00,585.16
2023,6530,12372.19,9792.00,0.00,3329.28
2023,6531,12959.71,9792.00,0.00,3916.80
2023,6532,13449.31,9792.00,0.00,4406.40
2023,6533,9635.56,9792.00,0.00,592.65
2023,6534,12372.19,9792.00,0.00,3329.28
2023,6535,12959.71,9792.00,0.00,3916.80
2023,6536,13449.31,9792.00,0.00,4406.40
2023,6537,9638.23,9804.00,0.00,584.24
2023,6538,12387.35,9804.00,0.00,3333.36
2023,6539,12975.59,9804.00,0.00,3921.60
2023,6540,13465.79,9804.00,0.00,4411.80
2023,6541,9646.64,9804.00,0.00,592.65
2023,6542,12387.35,9804.00,0.00,3333.36
2023,6543,12975.59,9804.00,0.00,3921.60
2023,6544,13465.79,9804.00,0.00,4411.80
2023,6545,9648.40,9816.00,0.00,583.32
2023,6546,12402.52,9816.00,0.00,3337.44
2023,6547,12991.48,9816.00,0.00,3926.40
2023,6548,13482.28,9816.00,0.00,4417.20
2023,6549,9657.73,9816.00,0.00,592.65
2023,6550,12402.52,9816.00,0.00,3337.44
2023,6551,12991.48,9816.00,0.00,3926.40
2023,6552,13482.28,9816.00,0.00,4417.20
2023,6553,9658.56,9828.00,0.00,582.40
2023,6554,12417.68,9828.00,0.00,3341.52
2023,6555,13007.36,9828.00,0.00,3931.20
2023,6556,13498.76,9828.00,0.00,4422.60
2023,6557,9668.81,9828.00,0.00,592.65
2023,6558,12417.68,9828.00,0.00,3341.52
2023,6559,13007.36,9828.00,0.00,3931.20
2023,6560,13498.76,9828.00,0.00,4422.60
2023,6561,9668.72,9840.00,0.00,581.48
2023,6562,12432.84,9840.00,0.00,3345.60
2023,6563,13023.24,9840.00,0.00,3936.00
2023,6564,13515.24,9840.00,0.00,4428.00
2023,6565,9679.89,9840.00,0.00,592.65
2023,6566,12432.84,9840.00,0.00,3345.60
2023,6567,13023.24,9840.00,0.00,3936.00
2023,6568,13515.24,9840.00,0.00,4428.00
2023,6569,9678.89,9852.00,0.00,580.57
2023,6570,12448.00,9852.00,0.00,3349.68
2023,6571,13039.12,9852.00,0.00,3940.80
2023,6572,13531.72,9852.00,0.00,4433.40
2023,6573,9690.97,9852.00,0.00,592.65
2023,6574,12448.00,9852.00,0.00,3349.68
2023,6575,13039.12,9852.00,0.00,3940.80
2023,6576,13531.72,9852.00,0.00,4433.40
2023,6577,9689.05,9864.00,0.00,579.65
2023,6578,12463.16,9864.00,0.00,3353.76
2023,6579,13055.00,9864.00,0.00,3945.60
2023,6580,13548.20,9864.00,0.00,4438.80
2023,6581,9702.05,9864.00,0.00,592.65
2023,6582,12463.16,9864.00,0.00,3353.76
2023,6583,13055.00,9864.00,0.00,3945.60
2023,6584,13548.20,9864.00,0.00,4438.80
2023,6585,9699.22,9876.00,0.00,578.73
2023,6586,12478.33,9876.00,0.00,3357.84
2023,6587,13070.89,9876.00,0.00,3950.40
2023,6588,13564.69,9876.00,0.00,4444.20
2023,6589,9713.14,9876.00,0.00,592.65
2023,6590,12478.33,9876.00,0.00,3357.84
2023,6591,13070.89,9876.00,0.00,3950.40
2023,6592,13564.69,9876.00,0.00,4444.20
2023,6593,9709.38,9888.00,0.00,577.81
2023,6594,12493.49,9888.00,0.00,3361.92
2023,6595,13086.77,9888.00,0.00,3955.20
2023,6596,13581.17,9888.00,0.00,4449.60
2023,6597,9724.22,9888.00,0.00,592.65
2023,6598,12493.49,9888.00,0.00,3361.92
2023,6599,13086.77,9888.00,0.00,3955.20
2023,6600,13581.17,9888.00,0.00,4449.60
2023,6601,9719.54,9900.00,0.00,576.89
2023,6602,12508.65,9900.00,0.00,3366.00
2023,6603,13102.65,9900.00,0.00,3960.00
2023,6604,13597.65,9900.00,0.00,4455.00
2023,6605,9735.30,9900.00,0.00,592.65
2023,6606,12508.65,9900.00,0.00,3366.00
2023,6607,13102.65,9900.00,0.00,3960.00
2023,6608,13597.65,9900.00,0.00,4455.00
2023,6609,9729.71,9912.00,0.00,575.98
2023,6610,12523.81,9912.00,0.00,3370.08
2023,6611,13118.53,9912.00,0.00,3964.80
2023,6612,13614.13,9912.00,0.00,4460.40
2023,6613,9746.38,9912.00,0.00,592.65
2023,6614,12523.81,9912.00,0.00,3370.08
2023,6615,13118.53,9912.00,0.00,3964.80
2023,6616,13614.13,9912.00,0.00,4460.40
2023,6617,9739.87,9924.00,0.00,575.06
2023,6618,12538.97,9924.00,0.00,3374.16
2023,6619,13134.41,9924.00,0.00,3969.60
2023,6620,13630.61,9924.00,0.00,4465.80
2023,6621,9757.46,9924.00,0.00,592.65
2023,6622,12538.97,9924.00,0.00,3374.16
2023,6623,13134.41,9924.00,0.00,3969.60
2023,6624,13630.61,9924.00,0.00,4465.80
2023,6625,9750.04,9936.00,0.00,574.14
2023,6626,12554.14,9936.00,0.00,3378.24
2023,6627,13150.30,9936.00,0.00,3974.40
2023,6628,13647.10,9936.00,0.00,4471.20
2023,6629,9768.55,9936.00,0.00,592.65
2023,6630,12554.14,9936.00,0.00,3378.24
2023,6631,13150.30,9936.00,0.00,3974.40
2023,6632,13647.10,9936.00,0.00,4471.20
2023,6633,9760.20,9948.00,0.00,573.22
2023,6634,12569.30,9948.00,0.00,3382.32
2023,6635,13166.18,9948.00,0.00,3979.20
2023,6636,13663.58,9948.00,0.00,4476.60
2023,6637,9779.63,9948.00,0.00,592.65
2023,6638,12569.30,9948.00,0.00,3382.32
2023,6639,13166.18,9948.00,0.00,3979.20
2023,6640,13663.58,9948.00,0.00,4476.60
2023,6641,9770.36,9960.00,0.00,572.30
2023,6642,12584.46,9960.00,0.00,3386.40
2023,6643,13182.06,9960.00,0.00,3984.00
2023,6644,13680.06,9960.00,0.00,4482.00
2023,6645,9790.71,9960.00,0.00,592.65
2023,6646,12584.46,9960.00,0.00,3386.40
2023,6647,13182.06,9960.00,0.00,3984.00
2023,6648,13680.06,9960.00,0.00,4482.00
2023,6649,9780.53,9972.00,0.00,571.39
2023,6650,12599.62,9972.00,0.00,3390.48
2023,6651,13197.94,9972.00,0.00,3988.80
2023,6652,13696.54,9972.00,0.00,4487.40
2023,6653,9801.79,9972.00,0.00,592.65
2023,6654,12599.62,9972.00,0.00,3390.48
2023,6655,13197.94,9972.00,0.00,3988.80
2023,6656,13696.54,9972.00,0.00,4487.40
2023,6657,9790.69,9984.00,0.00,570.47
2023,6658,12614.78,9984.00,0.00,3394.56
2023,6659,13213.82,9984.00,0.00,3993.60
2023,6660,13713.02,9984.00,0.00,4492.80
2023,6661,9812.87,9984.00,0.00,592.65
2023,6662,12614.78,9984.00,0.00,3394.56
2023,6663,13213.82,9984.00,0.00,3993.60
2023,6664,13713.02,9984.00,0.00,4492.80
2023,6665,9800.86,9996.00,0.00,569.55
2023,6666,12629.95,9996.00,0.00,3398.64
2023,6667,13229.71,9996.00,0.00,3998.40
2023,6668,13729.51,9996.00,0.00,4498.20
2023,6669,9823.96,9996.00,0.00,592.65
2023,6670,12629.95,9996.00,0.00,3398.64
2023,6671,13229.71,9996.00,0.00,3998.40
2023,6672,13729.51,9996.00,0.00,4498.20
2023,6673,9811.02,10008.00,0.00,568.63
2023,6674,12645.11,10008.00,0.00,3402.72
2023,6675,13245.59,10008.00,0.00,4003.20
2023,6676,13745.99,10008.00,0.00,4503.60
2023,6677,9835.04,10008.00,0.00,592.65
2023,6678,12645.11,10008.00,0.00,3402.72
2023,6679,13245.59,10008.00,0.00,4003.20
2023,6680,13745.99,10008.00,0.00,4503.60
2023,6681,9821.18,10020.00,0.00,567.71
2023,6682,12660.27,10020.00,0.00,3406.80
2023,6683,13261.47,10020.00,0.00,4008.00
2023,6684,13762.47,10020.00,0.00,4509.00
2023,6685,9846.12,10020.00,0.00,592.65
2023,6686,12660.27,10020.00,0.00,3406.80
2023,6687,13261.47,10020.00,0.00,4008.00
2023,6688,13762.47,10020.00,0.00,4509.00
2023,6689,9831.35,10032.00,0.00,566.80
2023,6690,12675.43,10032.00,0.00,3410.88
2023,6691,13277.35,10032.00,0.00,4012.80
2023,6692,13778.95,10032.00,0.00,4514.40
2023,6693,9857.20,10032.00,0.00,592.65
2023,6694,12675.43,10032.00,0.00,3410.88
2023,6695,13277.35,10032.00,0.00,4012.80
2023,6696,13778.95,10032.00,0.00,4514.40
2023,6697,9841.51,10044.00,0.00,565.88
2023,6698,12690.59,10044.00,0.00,3414.96
2023,6699,13293.23,10044.00,0.00,4017.60
2023,6700,13795.43,10044.00,0.00,4519.80
2023,6701,9868.28,10044.00,0.00,592.65
2023,6702,12690.59,10044.00,0.00,3414.96
2023,6703,13293.23,10044.00,0.00,4017.60
2023,6704,13795.43,10044.00,0.00,4519.80
2023,6705,9851.68,10056.00,0.00,564.96
2023,6706,12705.76,10056.00,0.00,3419.04
2023,6707,13309.12,10056.00,0.00,4022.40
2023,6708,13811.92,10056.00,0.00,4525.20
2023,6709,9879.37,10056.00,0.00,592.65
2023,6710,12705.76,10056.00,0.00,3419.04
2023,6711,13309.12,10056.00,0.00,4022.40
2023,6712,13811.92,10056.00,0.00,4525.20
2023,6713,9861.84,10068.00,0.00,564.04
2023,6714,12720.92,10068.00,0.00,3423.12
2023,6715,13325.00,10068.00,0.00,4027.20
2023,6716,13828.40,10068.00,0.00,4530.60
2023,6717,9890.45,10068.00,0.00,592.65
2023,6718,12720.92,10068.00,0.00,3423.12
2023,6719,13325.00,10068.00,0.00,4027.20
2023,6720,13828.40,10068.00,0.00,4530.60
2023,6721,9872.00,10080.00,0.00,563.12
2023,6722,12736.08,10080.00,0.00,3427.20
2023,6723,13340.88,10080.00,0.00,4032.00
2023,6724,13844.88,10080.00,0.00,4536.00
2023,6725,9901.53,10080.00,0.00,592.65
2023,6726,12736.08,10080.00,0.00,3427.20
2023,6727,13340.88,10080.00,0.00,4032.00
2023,6728,13844.88,10080.00,0.00,4536.00
2023,6729,9882.17,10092.00,0.00,562.21
2023,6730,12751.24,10092.00,0.00,3431.28
2023,6731,13356.76,10092.00,0.00,4036.80
2023,6732,13861.36,10092.00,0.00,4541.40
2023,6733,9912.61,10092.00,0.00,592.65
2023,6734,12751.24,10092.00,0.00,3431.28
2023,6735,13356.76,10092.00,0.00,4036.80
2023,6736,13861.36,10092.00,0.00,4541.40
2023,6737,9892.33,10104.00,0.00,561.29
2023,6738,12766.40,10104.00,0.00,3435.36
2023,6739,13372.64,10104.00,0.00,4041.60
2023,6740,13877.84,10104.00,0.00,4546.80
2023,6741,9923.69,10104.00,0.00,592.65
2023,6742,12766.40,10104.00,0.00,3435.36
2023,6743,13372.64,10104.00,0.00,4041.60
2023,6744,13877.84,10104.00,0.00,4546.80
2023,6745,9902.50,10116.00,0.00,560.37
2023,6746,12781.57,10116.00,0.00,3439.44
2023,6747,13388.53,10116.00,0.00,4046.40
2023,6748,13894.33,10116.00,0.00,4552.20
2023,6749,9934.78,10116.00,0.00,592.65
2023,6750,12781.57,10116.00,0.00,3439.44
2023,6751,13388.53,10116.00,0.00,4046.40
2023,6752,13894.33,10116.00,0.00,4552.20
2023,6753,9912.66,10128.00,0.00,559.45
2023,6754,12796.73,10128.00,0.00,3443.52
2023,6755,13404.41,10128.00,0.00,4051.20
2023,6756,13910.81,10128.00,0.00,4557.60
